,Unnamed: 0,ID,Code,Language Name,Alternate Names,Endangerment Status,Estimated Speakers,Language Family,Dialects/Variants,Additional Information,Notes,Geographical Regions,Region,Coordinates,Index,Country,Latitude,Longitude
83,88,4663,miw,Akoye,Mahigi; Akoinkake; Lohiki; Obi; Mai-Hea-Ri; Maihiri; Angoya; Akoyi; Maiheari;,Endangered,800.0,Trans-New Guinea; Angan,,,,Papua New Guinea;,Pacific,"(-7.814405, 145.675964)",65,Papua New Guinea,-7.814405,145.675964
84,89,4663,miw,Akoye,Mahigi; Akoinkake; Lohiki; Obi; Mai-Hea-Ri; Maihiri; Angoya; Akoyi; Maiheari;,Endangered,800.0,Trans-New Guinea; Angan,,,,Papua New Guinea;,Pacific,"(-7.963272, 145.775442)",65,Papua New Guinea,-7.963272,145.775442
85,90,537,aku,Akum,Anyar; Okum;,Endangered,600.0,Niger-Congo; Atlantic-Congo; Benue-Congo; Jukunoid; Yukuben-Kuteb,,,,Nigeria;Cameroon;,Africa,"(6.73, 9.9316)",66,Nigeria,6.73,9.9316
86,91,537,aku,Akum,Anyar; Okum;,Endangered,600.0,Niger-Congo; Atlantic-Congo; Benue-Congo; Jukunoid; Yukuben-Kuteb,,,,Nigeria;Cameroon;,Africa,"(6.73, 9.9316)",66,Cameroon,6.73,9.9316
87,92,1567,aqz,Akuntsú,Akunsu; Akunts'u,Critically Endangered,3.0,Tupian; Tuparian,,,The Akuntsú people are survivors of a genocide promoted by the colonizers and settlers of the Southeastern region of Rondônia during the last three decades of the 20th century. They were first contacted by the National Foundation of Indians of Brazil (FUNAI) only in 1995.,Brazil;,South America,"(-10.9, -63.6)",67,Brazil,-10.9,-63.6
88,94,6998,syy,Al-Sayyid Bedouin Sign Language,ABSL,Endangered,150.0,Sign Language; Near Eastern,,,,Israel;,Near East,"(30.377614, 34.886169)",69,Israel,30.377614,34.886169
89,95,670,akz,Alabama,Alibamu;,Endangered,275.0,Muskogean,,,,USA;,North America,"(30.7158, -94.7028)",70,United States of America,30.7158,-94.7028
90,96,943,nog-tat,Alabugat Tatar,Nogai-Tatar; Tatar-Noghay; Alabugat Tatar-Nogai; ,Threatened,400.0,Turkic; Kipchak,Nogay,"Outlying dialect of Nogay with deep influences from Tartar and other Turkic languages, in particular, Kalmyk.",,Russia;,Caucasus;Europe;East Asia,"(43.59, 46.66)",71,Russia,43.59,46.66
91,97,8195,ala,Alago,Aragu; Arago; Argo; Idoma Nokwu;,Vulnerable,15000.0,Niger-Congo; Atlantic-Congo; Benue-Congo; Idomoid,Agwatashi; Keana; Doma; Assaikio;,,,Nigeria;,Africa,"(8.110174, 9.14293)",72,Nigeria,8.110174,9.14293
92,98,8195,ala,Alago,Aragu; Arago; Argo; Idoma Nokwu;,Vulnerable,15000.0,Niger-Congo; Atlantic-Congo; Benue-Congo; Idomoid,Agwatashi; Keana; Doma; Assaikio;,,,Nigeria;,Africa,"(8.492577, 8.518839)",72,Nigeria,8.492577,8.518839
93,99,5988,wbj,Alagwa,Alagwaisi; Alagwase; Alawa; Chasi; Asi; Wasi; Kialagwa; Wasai; Uwassi;,Threatened,10000.0,Afro-Asiatic; Cushitic; South Cushitic,,,,Tanzania;,Africa,"(-5.5, 35.75)",73,Tanzania,-5.5,35.75
94,100,10616,amp,Alamblak,Arambak,Threatened,1200.0,Sepik; Sepik Hill; Eastern Sepik Hill,Karawari; Kuvenmas,,,Papua New Guinea;,Pacific,"(-4.66, 143.32)",74,Papua New Guinea,-4.66,143.32
95,101,3832,alh,Alawa,Alaua; Allaura; Allawa; Allowa; Allowiri; Allua; Alowa; Galawa; Galleewo; Kallana; Kallaua; Leealowa; Warliburru;,Critically Endangered,17.0,Gunwinyguan; Maran,,,,Australia;,Australia,"(-15.53391918, 134.2028228)",75,Australia,-15.53391918,134.2028228
96,102,8792,"sant1448, sant1450",Albarradas Zapotec,Santo Domingo Albarradas Zapotec; Zapotec; Albarradas; Zapoteco de Santo Domingo Albarradas,Threatened,5500.0,Otomanguean; Zapotecan,Santo Domingo Albarradas; San Miguel,1 of approx. 11-12 Central Zapotec languages.,"Ethnologue list 57 Zapotec languages. INALI gives 62 ""variantes"" of Zapoteco. SIL and INALI distinguish varieties of Zapotec, some of which are mutually intelligible dialects of the same language. The exact number of distinct languages is unclear. The most current linguistic research suggests approximately 18 Zapotec languages distributed in 5 major groups (language areas): (1) Northern (ca. 5 languages); (2) Central (ca. 7 languages); (3) Southern (ca. 4 languages); (4) Papabuco (1 language); (5) Western (1 language).""While there is no consensus yet as to the dialectal classification of Zapotec languages, the point to be made here is that the diversity of Zapotec languages is extremely rich."" (Pérez Báez 2011)",Mexico;,"Mexico, Central America, Caribbean","(17.066921, -96.20071)",76,Mexico,17.066921,-96.20071
97,103,4184,gah,Alekano,Gahuku; Gafuku; Gahuku-Gama; Zo'maga;,Vulnerable,25000.0,Trans-New Guinea; Kainantu-Goroka,,,,Papua New Guinea;,Pacific,"(-6.086192, 145.386028)",77,Papua New Guinea,-6.086192,145.386028
98,104,671,ale,Aleut,Unangan; Unangam Tunuu; алеутский язык; Унáҥам Тунý; Унаңан; Unanghan; Amara; Aleutian; Ungangan; Unangany; アレウト語; アリュート語; ,Endangered,85.0,Eskimo-Aleut; Aleut,"dialects: Attu (Western), Atka and Unalaska (Eastern). The present-day Aleuts are bilingual. (The Red Book of the Peoples of the Russian Empire, 2008)",,,Russia;USA;,Caucasus;Europe;North America;East Asia,"(54.7212, -164.4433)",78,Russia,54.7212,-164.4433
99,105,671,ale,Aleut,Unangan; Unangam Tunuu; алеутский язык; Унáҥам Тунý; Унаңан; Unanghan; Amara; Aleutian; Ungangan; Unangany; アレウト語; アリュート語; ,Endangered,85.0,Eskimo-Aleut; Aleut,"dialects: Attu (Western), Atka and Unalaska (Eastern). The present-day Aleuts are bilingual. (The Red Book of the Peoples of the Russian Empire, 2008)",,,Russia;USA;,Caucasus;Europe;North America;East Asia,"(54.7212, -164.4433)",78,United States of America,54.7212,-164.4433
100,106,671,ale,Aleut,Unangan; Unangam Tunuu; алеутский язык; Унáҥам Тунý; Унаңан; Unanghan; Amara; Aleutian; Ungangan; Unangany; アレウト語; アリュート語; ,Endangered,85.0,Eskimo-Aleut; Aleut,"dialects: Attu (Western), Atka and Unalaska (Eastern). The present-day Aleuts are bilingual. (The Red Book of the Peoples of the Russian Empire, 2008)",,,Russia;USA;,Caucasus;Europe;North America;East Asia,"(52.2304, -174.1978)",78,Russia,52.2304,-174.1978
101,107,671,ale,Aleut,Unangan; Unangam Tunuu; алеутский язык; Унáҥам Тунý; Унаңан; Unanghan; Amara; Aleutian; Ungangan; Unangany; アレウト語; アリュート語; ,Endangered,85.0,Eskimo-Aleut; Aleut,"dialects: Attu (Western), Atka and Unalaska (Eastern). The present-day Aleuts are bilingual. (The Red Book of the Peoples of the Russian Empire, 2008)",,,Russia;USA;,Caucasus;Europe;North America;East Asia,"(52.2304, -174.1978)",78,United States of America,52.2304,-174.1978
102,108,10642,"afk, afp",Alfendio,Arafundi; Nanubae; Aunda; Kapagmai; Tapei; Imboin; Lower Arafundi; Upper Arafundi,Endangered,633.0,Arafundi,,,"The Arafundi languages are closely related, possibly forming a dialect chain.  In the Catalogue they are classified as three languages, but this is not the only possible categorization.Ethnologue (18th edition) includes two entries that correspond to what Laycock (1973) identifies as Alfendio: Nanubae [afk] and Tapei [afp].",Papua New Guinea;,Pacific,"(-4.75, 143.64)",79,Papua New Guinea,-4.75,143.64
103,109,944,cat-alg,Algherese Catalan,,Vulnerable,25000.0,Indo-European; Italic; Romance; Western Romance,Catalan,"An outlying dialect of Catalan, spoken in the northwest of Sardinia.  It has been spoken in the area since  Catalan invaders repopulated the city of Alghero (L'Alguer in Catalan) after expelling the indigenous Sardinian population in 1372 AD.",,Italy;,Europe,"(40.564318, 8.328667)",80,Italy,40.564318,8.328667
104,111,3833,all,Allar,Alan; Alanmar; Alar; Allan; Chatans,Endangered,350.0,Dravidian; South-Central Dravidian,,,,India;,South Asia,"(11.108169, 76.166224)",82,India,11.108169,76.166224
105,112,3693,aid,Alngith,Alngidh; Alingid; Laynngithy; Lengiti; Lenngiti; Alngid; Limrett; Laynngith; Winduwinda; Alingit; Alŋit̯; Laynŋit̯;,Critically Endangered,3.0,Pama-Nyungan; Paman,,"Note on Australian languages with no known speakers: For some languages, we haven't been able to confirm speaker numbers. In other cases, there isn't anyone who has grown up speaking the language, but there are still people who identify with the language, and who are working to revitalize their languages. We've chosen to include these languages in the Catalogue for this reason.",,Australia;,Australia,"(-12.57310489, 141.8691543)",83,Australia,-12.57310489,141.8691543
106,114,8114,qvm,Alto Marañón Quechua,Margos-Yarowilca-Lauricocha Quechua; Margos-Yarowilca-Lauricocha Quechua; Upper Marañón Quechua,Vulnerable,83400.0,Quechuan; Quechua I,,,"The question of how to distinguish between entities that are dialects of a single language vs. those that are separate languages is particularly serious in the case of Quechuan languages and dialects, and much work remains to be done. Though it is well-known and very clear that there are a number of distinct languages in the Quechuan complex, some very distinct, the tendency to consider them all merely dialects of “Quechua” persists in many circles. (Cerrón-Palomino 1987.)Alto Marañón Quechua [qvm] is sometimes listed as an alternate name of Alto Huallaga [qub], as both are Ap-am-ah Central Quechuan languages. However, according to some linguists the two are different languages, and according to others they are dialectsThis area corresponds to the Upper Marañón Valley in southwestern Huánuco; this variant should be close to Huallaga (Huánuco) Quechua (Willem Adelaar personal communication).",Peru;,South America,"(-9.932, -76.242)",85,Peru,-9.932,-76.242
107,115,10547,dia,Alu,Dia; Galu; Metru; Sinagen,Threatened,1880.0,Torricelli; Wapei,,,,Papua New Guinea;,Pacific,"(-3.39, 142.25)",86,Papua New Guinea,-3.39,142.25
108,116,3567,xua,Alu Kurumba,"Alu Kurumba Nonstandard Kannada; Pal Kurumba; Hal Kurumba; Kurumba, Alu",Threatened,1000.0,Dravidian; South Dravidian,,,,India;,South Asia,"(11.35, 76.8)",87,India,11.35,76.8
109,117,1329,alp,Alune,Sapalewa; Patasiwa Alfoeren;,Vulnerable,12000.0,Austronesian; Malayo-Polynesian; Central Maluku; Nunusaku,Kairatu; North Coastal Alune; Central West Alune; South Alune; Central East Alune;,,,Indonesia;,Southeast Asia,"(-3.0637, 128.3752)",88,Indonesia,-3.0637,128.3752
110,118,7249,yna,Aluo,阿羅語; Ala; Naluo; Yala; Lila; Laka; Gan Yi,Endangered,40000.0,Sino-Tibetan; Lolo-Burmese,,,,China;,East Asia,"(25.9368, 102.1839)",89,China,25.9368,102.1839
111,119,672,ems,Alutiiq,"Sugpiaq; Pacific Gulf Yupik;; Sugpiak; ""Eskimo""; Chugach ""Eskimo""; Koniag-Chugach; Suk; Sugcestun; South Alaska ""Eskimo""; Yupik (Pacific Gulf ); šuk/suk Sugpiaq; ""Aleut""; アリュティーク語;",Severely Endangered,200.0,Eskimo-Aleut; Eskimo; Yupik,"Koniag, Chugach",,,USA;,North America,"(57.793056, -152.394167)",90,United States of America,57.793056,-152.394167
112,120,947,alr,Alutor,Alyutor; Алюторский язык; nəməlʔu; Aliutor; Olyutor;,Severely Endangered,2000.0,Chukotko-Kamchatkan; Chukotkan,Alutorskij (Alutor); Karaginskij (Koryak); Palanskij (Palana);,,,Russia;,Caucasus;Europe;East Asia,"(60.2016, 165.4238)",91,Russia,60.2016,165.4238
113,122,5249,aly,Alyawarr,Alyawarra; Alyawarre; Aljawara; Iliaura; Yowera; Illiaura; Iljaura; Ilyuarra; Illyowra; Aliawara; Aliwara; Alja:wara; Yalyuwara; Alyawara; Jaljuwara; Ilawara; Ilja:wara; Iljauara; Iljawara; Illaura; Illura; Iloura; Ilyauarra; Ilyaurra; Ilyawara; Ilyowra; Ilywara;,Vulnerable,1664.0,Pama-Nyungan; Arandic,,,,Australia;,Australia,"(-22.29152242, 135.9637093)",93,Australia,-22.29152242,135.9637093
114,123,10662,amm,Ama,Sawiyanu; Waniabu; Neinbonei,Vulnerable,450.0,Left May,,,,Papua New Guinea;,Pacific,"(-4.2, 141.66)",94,Papua New Guinea,-4.2,141.66
115,124,1330,amq,Amahai,Amahei,Critically Endangered,50.0,Austronesian; Malayo-Polynesian; Central Maluku; Nunusaku,Makariki; Rutah; Soahuku,,,Indonesia;,Southeast Asia,"(-3.3352, 128.9314)",95,Indonesia,-3.3352,128.9314
116,127,10582,aad,Amal,Amel; Alai,Endangered,388.0,Sepik,,,,Papua New Guinea;,Pacific,"(-4.05, 142.0)",97,Papua New Guinea,-4.05,142.0
117,128,10377,"kzg, xug, ryn, okn, ams, tkn, yox",Amami,Kikai; Kunigami; Northern Amami-Oshima; Oki-no-Erabu; Southern Amami-Oshima; Toku-no-Shima; Yoron; Ryukyuan; Oshima; Osima; Oosima; Northern Ryukyuan; Amami-Osima; Okinoerabu; Okierabu; Tokunosima; 奄美語; 奄美方言; 国頭語; 国頭方言; Shimayumuta; 島口; シマユムタ;,Severely Endangered,37000.0,Japonic; Ryukyuan; Northern Ryukyuan,Onotsu; Nago; Sani; Naze; West Oki-No-Erabu; East Oki-No-Erabu; Kametsu ,,"Pellard (2015), whose classification is used here, considers Okinawan and Amami to be separate. According to Niinaga (2015), Northern Okinawan dialects are grouped together with Amami dialects. According to other analyses, the Amami language consists of Kikai (kzg), Kunigami (xug), Northern Amami-Oshima (ryn), Oki-no-Erabu (okn), Southern Amami-Oshima (ams), Toku-no-Shima (tkn), and Yoron (yox).",Japan;,East Asia,"(28.31, 129.982)",98,Japan,28.31,129.982
118,129,10377,"kzg, xug, ryn, okn, ams, tkn, yox",Amami,Kikai; Kunigami; Northern Amami-Oshima; Oki-no-Erabu; Southern Amami-Oshima; Toku-no-Shima; Yoron; Ryukyuan; Oshima; Osima; Oosima; Northern Ryukyuan; Amami-Osima; Okinoerabu; Okierabu; Tokunosima; 奄美語; 奄美方言; 国頭語; 国頭方言; Shimayumuta; 島口; シマユムタ;,Severely Endangered,37000.0,Japonic; Ryukyuan; Northern Ryukyuan,Onotsu; Nago; Sani; Naze; West Oki-No-Erabu; East Oki-No-Erabu; Kametsu ,,"Pellard (2015), whose classification is used here, considers Okinawan and Amami to be separate. According to Niinaga (2015), Northern Okinawan dialects are grouped together with Amami dialects. According to other analyses, the Amami language consists of Kikai (kzg), Kunigami (xug), Northern Amami-Oshima (ryn), Oki-no-Erabu (okn), Southern Amami-Oshima (ams), Toku-no-Shima (tkn), and Yoron (yox).",Japan;,East Asia,"(27.3738, 128.619)",98,Japan,27.3738,128.619
119,130,10377,"kzg, xug, ryn, okn, ams, tkn, yox",Amami,Kikai; Kunigami; Northern Amami-Oshima; Oki-no-Erabu; Southern Amami-Oshima; Toku-no-Shima; Yoron; Ryukyuan; Oshima; Osima; Oosima; Northern Ryukyuan; Amami-Osima; Okinoerabu; Okierabu; Tokunosima; 奄美語; 奄美方言; 国頭語; 国頭方言; Shimayumuta; 島口; シマユムタ;,Severely Endangered,37000.0,Japonic; Ryukyuan; Northern Ryukyuan,Onotsu; Nago; Sani; Naze; West Oki-No-Erabu; East Oki-No-Erabu; Kametsu ,,"Pellard (2015), whose classification is used here, considers Okinawan and Amami to be separate. According to Niinaga (2015), Northern Okinawan dialects are grouped together with Amami dialects. According to other analyses, the Amami language consists of Kikai (kzg), Kunigami (xug), Northern Amami-Oshima (ryn), Oki-no-Erabu (okn), Southern Amami-Oshima (ams), Toku-no-Shima (tkn), and Yoron (yox).",Japan;,East Asia,"(28.1955, 129.285)",98,Japan,28.1955,129.285
120,131,10377,"kzg, xug, ryn, okn, ams, tkn, yox",Amami,Kikai; Kunigami; Northern Amami-Oshima; Oki-no-Erabu; Southern Amami-Oshima; Toku-no-Shima; Yoron; Ryukyuan; Oshima; Osima; Oosima; Northern Ryukyuan; Amami-Osima; Okinoerabu; Okierabu; Tokunosima; 奄美語; 奄美方言; 国頭語; 国頭方言; Shimayumuta; 島口; シマユムタ;,Severely Endangered,37000.0,Japonic; Ryukyuan; Northern Ryukyuan,Onotsu; Nago; Sani; Naze; West Oki-No-Erabu; East Oki-No-Erabu; Kametsu ,,"Pellard (2015), whose classification is used here, considers Okinawan and Amami to be separate. According to Niinaga (2015), Northern Okinawan dialects are grouped together with Amami dialects. According to other analyses, the Amami language consists of Kikai (kzg), Kunigami (xug), Northern Amami-Oshima (ryn), Oki-no-Erabu (okn), Southern Amami-Oshima (ams), Toku-no-Shima (tkn), and Yoron (yox).",Japan;,East Asia,"(27.7736, 128.961)",98,Japan,27.7736,128.961
121,132,10377,"kzg, xug, ryn, okn, ams, tkn, yox",Amami,Kikai; Kunigami; Northern Amami-Oshima; Oki-no-Erabu; Southern Amami-Oshima; Toku-no-Shima; Yoron; Ryukyuan; Oshima; Osima; Oosima; Northern Ryukyuan; Amami-Osima; Okinoerabu; Okierabu; Tokunosima; 奄美語; 奄美方言; 国頭語; 国頭方言; Shimayumuta; 島口; シマユムタ;,Severely Endangered,37000.0,Japonic; Ryukyuan; Northern Ryukyuan,Onotsu; Nago; Sani; Naze; West Oki-No-Erabu; East Oki-No-Erabu; Kametsu ,,"Pellard (2015), whose classification is used here, considers Okinawan and Amami to be separate. According to Niinaga (2015), Northern Okinawan dialects are grouped together with Amami dialects. According to other analyses, the Amami language consists of Kikai (kzg), Kunigami (xug), Northern Amami-Oshima (ryn), Oki-no-Erabu (okn), Southern Amami-Oshima (ams), Toku-no-Shima (tkn), and Yoron (yox).",Japan;,East Asia,"(27.0407, 128.428)",98,Japan,27.0407,128.428
122,133,10670,amn,Amanab,,Threatened,3500.0,Border; Waris,Northern; Western; Eastern,,,Indonesia;Papua New Guinea;,Southeast Asia;Pacific,"(-3.55, 141.18)",99,Indonesia,-3.55,141.18
123,134,10670,amn,Amanab,,Threatened,3500.0,Border; Waris,Northern; Western; Eastern,,,Indonesia;Papua New Guinea;,Southeast Asia;Pacific,"(-3.55, 141.18)",99,Papua New Guinea,-3.55,141.18
124,136,3694,aie,Amara,Longa; Bibling,Endangered,231.0,Austronesian; Malayo-Polynesian; Oceanic; North New Guinea,,,"""... [T]here are two alternate names for the Amara language, Longa and Bibling. Though the Amara people recognize those names, they reported that they prefer their language to be called Amara."" (Carter, et al. 2012)",Papua New Guinea;,Pacific,"(-5.51655, 148.765182)",101,Papua New Guinea,-5.51655,148.765182
125,137,3694,aie,Amara,Longa; Bibling,Endangered,231.0,Austronesian; Malayo-Polynesian; Oceanic; North New Guinea,,,"""... [T]here are two alternate names for the Amara language, Longa and Bibling. Though the Amara people recognize those names, they reported that they prefer their language to be called Amara."" (Carter, et al. 2012)",Papua New Guinea;,Pacific,"(-5.48511, 148.676949)",101,Papua New Guinea,-5.48511,148.676949
126,138,3694,aie,Amara,Longa; Bibling,Endangered,231.0,Austronesian; Malayo-Polynesian; Oceanic; North New Guinea,,,"""... [T]here are two alternate names for the Amara language, Longa and Bibling. Though the Amara people recognize those names, they reported that they prefer their language to be called Amara."" (Carter, et al. 2012)",Papua New Guinea;,Pacific,"(-5.533295, 148.588715)",101,Papua New Guinea,-5.533295,148.588715
127,139,9171,aaz,Amarasi,Timor Amarasi;,Vulnerable,70000.0,Austronesian; Malayo-Polynesian; Timor,Ro'is Hero (Kopa); Ro'is; Kotos; Ro'is Tais Nonof;,"Part of Uab Meto language chain. Similar to Uab Meto [aoz], but with differences in phonology, vocabulary, and discourse, with semantic shifts, structural differences, intelligibility problems. Ro'is Tais Nonof dialect has intonation like Ro'is dialect, vocabulary like Kotos dialect. Southwest tip of Timor Island. 80 villages. Kotos is central and east, Ro'is is west, Ro'is Tais Nonof is south, Ro'is Hero surrounded by Helong.",,Indonesia;,Southeast Asia,,102,Indonesia,,
128,141,10639,aew,Ambakich,Aion; Porapora,Endangered,770.0,Lower Sepik-Ramu; Ramu; Grass,Northern; Southern,,,Papua New Guinea;,Pacific,"(-4.2, 144.25)",104,Papua New Guinea,-4.2,144.25
129,142,6310,ael,Ambele,Tinta; Ambala; Bata'o; Lembala; Tentwa';,Vulnerable,3600.0,Niger-Congo; Atlantic-Congo; Benue-Congo; Southern Bantoid,,,"Alternate names are self-reported by Ambele-speaking people according to Ayotte and Ayotte, 2002.",Cameroon;,Africa,"(5.868, 9.765)",105,Cameroon,5.868,9.765
130,143,10606,"abt, wos",Ambulas,Abelam; Abulas; Ambelas; Hanga Hundi; Kwasengen; West Wosera,Vulnerable,33000.0,Sepik; Ndu,Wosera; West Wosera; Maprik,,"Ethnologue (18th edition) lists separate entries for ""Ambulas"" [abt] and ""Hanga Hundi"" [wos], the latter of which is considered a dialect (called ""West Wosera"") by Laycock (1973).",Papua New Guinea;,Pacific,"(-3.78, 143.06)",106,Papua New Guinea,-3.78,143.06
131,145,8740,aqd,Ampari,Ampari Dogon; Ambeenge; Ampari; Pignari,Threatened,5200.0,Niger-Congo; Dogon; West Dogon,,,,Mali;,Africa,"(14.257728, -3.90712)",108,Mali,14.257728,-3.90712
132,146,1333,law-amp,Ampibabo,,Threatened,6000.0,Austronesian; Malayo-Polynesian; Celebic; Tomini-Tolitoli,,,,Indonesia;,Southeast Asia,,109,Indonesia,,
133,147,2012,amt,Amto,Ki; Siwai; Siawi; Siafli,Endangered,230.0,Amto-Musan,,,,Papua New Guinea;,Pacific,"(-4.052936077, 141.3284454)",110,Papua New Guinea,-4.052936077,141.3284454
134,149,8556,1ot,Amur Nivkh,Nivx; Gilyak; амурский нивхский язык; Nivukhi; Ghilyak; Ghiliak; Gelyak; Giriyaaku; Нивхгу диф; Ньиғвӈгун; гиляцкий язык;,Severely Endangered,500.0,Nivkh,,,"Nivkh is often regarded as an isolate, but, like Ainu, it may also be viewed as a small family, comprising two closely related, but mutually unintelligible, languages; attempts to demonstrate the existence of a genetic connection between Nivkh and other families have not given generally accepted results.",Russia;,Caucasus;Europe;East Asia,"(53.2684, 140.4107)",112,Russia,53.2684,140.4107
